"날짜","종가","시가","고가","저가","거래량","변동 %"
"2002- 05- 31","107.22","107.40","108.56","106.85","19.83M","0.21%"
"2002- 05- 30","107.00","106.55","107.51","105.90","18.22M","-0.28%"
"2002- 05- 29","107.30","107.63","108.02","107.13","14.78M","-0.74%"
"2002- 05- 28","108.10","109.05","109.13","107.45","24.24M","-0.54%"
"2002- 05- 24","108.69","109.98","110.21","108.61","11.88M","-1.28%"
"2002- 05- 23","110.10","109.26","110.36","108.48","13.88M","1.06%"
"2002- 05- 22","108.94","108.22","109.12","108.00","15.85M","0.22%"
"2002- 05- 21","108.70","110.11","110.49","108.32","16.88M","-0.91%"
"2002- 05- 20","109.70","110.64","110.69","109.49","13.83M","-1.08%"
"2002- 05- 17","110.90","110.66","111.25","110.10","27.82M","0.49%"
"2002- 05- 16","110.36","109.70","110.48","109.33","28.10M","0.52%"
"2002- 05- 15","109.79","109.50","110.91","109.29","29.54M","-0.39%"
"2002- 05- 14","110.22","109.62","110.37","109.00","34.22M","2.18%"
"2002- 05- 13","107.87","106.22","107.95","105.80","14.69M","2.03%"
"2002- 05- 10","105.72","107.97","108.05","105.60","18.96M","-1.88%"
"2002- 05- 09","107.75","108.65","109.10","107.58","18.09M","-1.16%"
"2002- 05- 08","109.01","107.05","109.36","106.79","27.92M","3.72%"
"2002- 05- 07","105.10","106.11","106.32","104.90","22.17M","-0.35%"
"2002- 05- 06","105.47","107.65","108.00","105.31","23.91M","-1.96%"
"2002- 05- 03","107.58","108.60","108.76","107.20","18.19M","-1.08%"
"2002- 05- 02","108.76","109.10","109.91","107.78","15.67M","-0.38%"
"2002- 05- 01","109.18","107.97","109.25","106.80","24.58M","1.22%"
"2002- 04- 30","107.86","107.02","108.64","106.64","19.48M","0.94%"
"2002- 04- 29","106.86","107.93","108.26","106.63","17.73M","-0.49%"
"2002- 04- 26","107.39","109.79","110.01","107.29","19.77M","-1.90%"
"2002- 04- 25","109.47","109.21","109.74","108.72","25.46M","0.05%"
"2002- 04- 24","109.41","110.56","111.81","109.40","18.90M","-1.00%"
"2002- 04- 23","110.52","111.09","111.48","110.17","16.97M","-0.43%"
"2002- 04- 22","111.00","112.38","112.43","110.84","13.92M","-1.67%"
"2002- 04- 19","112.88","113.20","113.24","112.56","10.60M","0.36%"
"2002- 04- 18","112.47","112.90","113.46","111.15","25.22M","-0.43%"
"2002- 04- 17","112.96","113.39","113.67","112.60","12.93M","-0.21%"
"2002- 04- 16","113.20","111.70","113.32","111.67","15.10M","2.38%"
"2002- 04- 15","110.57","111.62","111.86","110.20","17.40M","-0.76%"
"2002- 04- 12","111.42","111.03","111.65","110.57","14.95M","0.75%"
"2002- 04- 11","110.59","112.89","113.05","110.50","25.46M","-2.49%"
"2002- 04- 10","113.41","112.10","113.54","112.09","17.20M","1.13%"
"2002- 04- 09","112.14","113.19","113.19","111.93","15.12M","-0.70%"
"2002- 04- 08","112.93","111.32","113.03","111.23","16.48M","0.21%"
"2002- 04- 05","112.69","113.19","113.63","112.18","19.40M","0.02%"
"2002- 04- 04","112.67","112.60","113.40","112.23","23.56M","-0.42%"
"2002- 04- 03","113.14","114.01","114.22","112.16","25.66M","-0.70%"
"2002- 04- 02","113.94","113.98","114.95","113.77","15.60M","-0.55%"
"2002- 04- 01","114.57","114.23","115.10","113.50","17.71M","0.04%"
"2002- 03- 28","114.52","114.97","115.77","114.50","17.54M","-0.04%"
"2002- 03- 27","114.57","114.03","115.01","113.76","19.02M","0.26%"
"2002- 03- 26","114.27","113.52","115.02","113.47","19.95M","0.58%"
"2002- 03- 25","113.61","115.09","115.36","113.30","17.51M","-1.24%"
"2002- 03- 22","115.04","115.50","115.94","114.70","15.24M","-0.22%"
"2002- 03- 21","115.29","115.30","115.83","114.12","26.89M","0.04%"
"2002- 03- 20","115.24","116.50","116.58","115.19","17.13M","-1.88%"
"2002- 03- 19","117.45","117.30","117.74","116.82","17.91M","0.67%"
"2002- 03- 18","116.67","117.10","117.57","116.10","17.56M","0.02%"
"2002- 03- 15","116.65","115.97","116.95","115.90","21.22M","0.66%"
"2002- 03- 14","115.88","116.04","116.43","115.63","11.17M","-0.14%"
"2002- 03- 13","116.04","116.63","116.75","115.64","17.18M","-0.96%"
"2002- 03- 12","117.17","116.11","117.25","115.94","17.16M","-0.06%"
"2002- 03- 11","117.24","116.89","117.90","116.43","15.62M","0.21%"
"2002- 03- 08","116.99","117.38","117.91","116.48","19.93M","0.42%"
"2002- 03- 07","116.50","117.36","117.50","115.57","19.33M","-0.21%"
"2002- 03- 06","116.75","115.10","117.15","115.08","20.17M","1.19%"
"2002- 03- 05","115.38","115.33","116.40","114.97","22.73M","-0.32%"
"2002- 03- 04","115.75","113.90","115.99","113.65","27.19M","1.77%"
"2002- 03- 01","113.74","111.72","113.85","111.51","26.19M","2.33%"
"2002- 02- 28","111.15","111.83","112.75","111.03","23.76M","-0.45%"
"2002- 02- 27","111.65","111.96","112.86","110.65","28.60M","0.39%"
"2002- 02- 26","111.22","111.60","112.04","110.57","22.36M","-0.21%"
"2002- 02- 25","111.45","109.75","111.81","109.70","17.46M","1.65%"
"2002- 02- 22","109.64","108.35","109.94","107.87","26.57M","1.24%"
"2002- 02- 21","108.30","109.93","110.63","108.26","26.29M","-2.07%"
"2002- 02- 20","110.59","109.05","110.59","107.82","29.25M","1.68%"
"2002- 02- 19","108.76","110.15","110.30","108.61","16.00M","-1.92%"
"2002- 02- 15","110.89","112.15","112.24","110.71","18.39M","-1.04%"
"2002- 02- 14","112.06","112.51","112.97","111.59","20.46M","-0.19%"
"2002- 02- 13","112.27","111.48","112.54","111.35","16.79M","1.06%"
"2002- 02- 12","111.09","110.96","111.71","110.03","13.94M","-0.31%"
"2002- 02- 11","111.44","110.05","111.64","109.82","18.79M","1.23%"
"2002- 02- 08","110.09","108.63","110.75","108.30","19.28M","1.92%"
"2002- 02- 07","108.02","108.72","109.86","108.00","23.45M","-0.63%"
"2002- 02- 06","108.70","109.65","109.74","108.06","29.67M","-0.43%"
"2002- 02- 05","109.17","109.40","110.50","108.53","33.61M","-0.62%"
"2002- 02- 04","109.85","112.23","112.23","109.45","24.25M","-2.49%"
"2002- 02- 01","112.65","113.09","113.30","112.17","15.84M","-0.47%"
"2002- 01- 31","113.18","112.15","113.30","111.62","19.91M","1.17%"
"2002- 01- 30","111.87","110.39","111.87","108.40","34.71M","1.44%"
"2002- 01- 29","110.28","113.85","114.13","110.05","27.74M","-3.14%"
"2002- 01- 28","113.86","113.90","114.19","112.92","10.59M","0.27%"
"2002- 01- 25","113.55","113.12","114.18","113.04","12.81M","-0.03%"
"2002- 01- 24","113.58","113.64","114.25","113.32","12.16M","0.31%"
"2002- 01- 23","113.23","112.63","113.55","112.02","12.44M","0.77%"
"2002- 01- 22","112.37","113.75","113.93","112.02","11.69M","-0.69%"
"2002- 01- 18","113.15","113.00","113.85","112.67","17.03M","-0.46%"
"2002- 01- 17","113.67","113.76","114.24","113.40","17.71M","0.75%"
"2002- 01- 16","112.82","114.30","114.40","112.69","17.08M","-2.02%"
"2002- 01- 15","115.15","114.55","115.39","113.90","20.22M","0.81%"
"2002- 01- 14","114.22","114.65","114.84","113.96","12.30M","-0.63%"
"2002- 01- 11","114.94","116.21","116.28","114.70","13.71M","-0.98%"
"2002- 01- 10","116.08","115.69","116.35","115.30","12.82M","0.44%"
"2002- 01- 09","115.57","116.68","117.78","115.34","16.62M","-0.82%"
"2002- 01- 08","116.52","116.80","117.06","115.97","12.69M","-0.23%"
"2002- 01- 07","116.79","117.70","117.99","116.56","13.11M","-0.71%"
"2002- 01- 04","117.62","117.17","117.98","116.55","20.14M","0.67%"
"2002- 01- 03","116.84","115.65","116.95","115.54","15.74M","1.13%"
"2002- 01- 02","115.53","115.11","115.75","113.81","18.65M","1.08%"
"2001- 12- 31","114.30","116.15","116.39","114.23","14.62M","-1.47%"
"2001- 12- 28","116.00","116.29","116.75","115.92","10.59M","-0.05%"
"2001- 12- 27","116.06","115.30","116.08","115.26","9.41M","0.61%"
"2001- 12- 26","115.36","114.65","116.21","114.65","10.31M","0.55%"
"2001- 12- 24","114.73","114.83","115.04","114.61","5.73M","-0.19%"
"2001- 12- 21","114.95","115.03","115.07","114.20","14.04M","0.26%"
"2001- 12- 20","114.65","115.50","115.80","114.55","14.87M","-0.98%"
"2001- 12- 19","115.79","114.09","115.92","114.00","20.15M","0.70%"
"2001- 12- 18","114.98","114.63","115.15","114.34","13.66M","0.59%"
"2001- 12- 17","114.30","112.99","114.36","112.90","13.95M","1.03%"
"2001- 12- 14","113.13","112.33","113.49","112.00","16.72M","0.95%"
"2001- 12- 13","112.06","113.45","113.70","112.04","19.04M","-1.94%"
"2001- 12- 12","114.28","114.55","114.78","113.11","16.17M","0.11%"
"2001- 12- 11","114.15","114.90","115.72","113.90","20.83M","-0.20%"
"2001- 12- 10","114.38","115.85","116.39","114.35","13.86M","-1.87%"
"2001- 12- 07","116.56","116.90","117.09","115.70","18.91M","-0.66%"
"2001- 12- 06","117.34","117.35","117.94","116.93","17.97M","-0.05%"
"2001- 12- 05","117.40","115.61","118.00","115.56","25.20M","1.83%"
"2001- 12- 04","115.29","113.92","115.30","113.35","17.25M","1.69%"
"2001- 12- 03","113.37","113.65","114.08","113.01","15.22M","-0.60%"
"2001- 11- 30","114.05","114.40","114.91","114.02","13.68M","-0.71%"
"2001- 11- 29","114.87","113.66","114.92","113.00","17.27M","1.35%"
"2001- 11- 28","113.34","114.74","115.17","113.25","20.25M","-1.81%"
"2001- 11- 27","115.43","115.62","116.90","114.09","19.27M","-0.43%"
"2001- 11- 26","115.93","115.75","116.34","115.07","13.73M","0.22%"
"2001- 11- 23","115.68","114.04","115.75","114.00","6.72M","1.44%"
"2001- 11- 21","114.04","114.50","114.67","113.51","11.47M","-0.66%"
"2001- 11- 20","114.80","115.37","115.80","114.64","16.22M","-0.84%"
"2001- 11- 19","115.77","114.92","115.85","114.45","13.68M","1.23%"
"2001- 11- 16","114.36","115.08","115.10","113.40","18.14M","-0.44%"
"2001- 11- 15","114.87","114.37","115.18","113.93","19.47M","0.18%"
"2001- 11- 14","114.66","115.17","115.40","113.71","17.60M","0.10%"
"2001- 11- 13","114.55","113.44","114.55","113.18","15.35M","2.25%"
"2001- 11- 12","112.03","111.00","112.65","110.00","26.10M","-0.61%"
"2001- 11- 09","112.72","112.25","112.96","111.44","15.90M","0.11%"
"2001- 11- 08","112.60","112.87","114.08","111.90","22.75M","0.31%"
"2001- 11- 07","112.25","111.77","113.12","111.64","19.72M","-0.13%"
"2001- 11- 06","112.40","110.35","112.48","109.85","23.25M","1.55%"
"2001- 11- 05","110.68","110.12","111.09","109.95","16.10M","1.31%"
"2001- 11- 02","109.25","108.44","109.38","107.87","17.58M","0.68%"
"2001- 11- 01","108.51","106.60","109.01","105.70","29.81M","2.56%"
"2001- 10- 31","105.80","106.90","107.86","105.80","28.13M","-0.34%"
"2001- 10- 30","106.16","107.35","107.70","105.56","26.20M","-1.20%"
"2001- 10- 29","107.45","110.16","110.55","107.45","18.74M","-2.60%"
"2001- 10- 26","110.32","109.95","111.79","109.67","18.62M","-0.23%"
"2001- 10- 25","110.57","107.45","110.60","106.74","27.50M","1.80%"
"2001- 10- 24","108.62","108.98","109.45","108.22","16.07M","-0.27%"
"2001- 10- 23","108.91","109.96","110.28","108.38","22.06M","-0.51%"
"2001- 10- 22","109.47","107.30","109.57","107.21","17.57M","1.97%"
"2001- 10- 19","107.35","107.00","107.91","106.01","21.92M","-0.07%"
"2001- 10- 18","107.42","107.82","108.16","106.75","16.52M","-0.21%"
"2001- 10- 17","107.65","111.07","111.15","107.65","28.60M","-2.13%"
"2001- 10- 16","109.99","109.80","110.62","108.95","15.89M","0.63%"
"2001- 10- 15","109.30","108.63","109.45","108.06","16.88M","-0.18%"
"2001- 10- 12","109.50","109.15","109.89","107.30","31.36M","-0.45%"
"2001- 10- 11","110.00","108.95","110.30","108.95","23.01M","1.55%"
"2001- 10- 10","108.32","105.80","108.55","105.52","19.99M","2.23%"
"2001- 10- 09","105.96","106.61","106.75","105.60","15.98M","-0.54%"
"2001- 10- 08","106.53","106.28","107.30","105.87","12.97M","-0.65%"
"2001- 10- 05","107.23","107.25","107.62","105.52","29.83M","-0.20%"
"2001- 10- 04","107.44","108.29","108.97","106.75","32.68M","0.08%"
"2001- 10- 03","107.35","104.60","107.88","104.35","32.07M","1.68%"
"2001- 10- 02","105.58","104.00","105.58","103.65","19.83M","1.26%"
"2001- 10- 01","104.27","103.90","104.32","102.83","20.46M","-0.16%"
"2001- 09- 28","104.44","102.98","104.60","102.50","21.79M","2.12%"
"2001- 09- 27","102.27","101.25","102.29","100.00","20.54M","0.87%"
"2001- 09- 26","101.39","102.35","102.40","100.43","18.59M","-0.35%"
"2001- 09- 25","101.75","100.75","102.00","99.90","25.47M","1.04%"
"2001- 09- 24","100.70","99.73","101.16","99.06","25.55M","3.52%"
"2001- 09- 21","97.28","94.05","98.99","93.80","49.78M","-1.45%"
"2001- 09- 20","98.71","100.40","101.81","98.57","36.21M","-3.18%"
"2001- 09- 19","101.95","104.10","104.50","98.56","42.77M","-2.02%"
"2001- 09- 18","104.05","104.33","105.30","103.36","22.03M","-0.24%"
"2001- 09- 17","104.30","101.00","106.40","100.00","32.39M","-5.22%"
"2001- 09- 10","110.05","107.70","110.35","107.70","23.41M","1.22%"
"2001- 09- 07","108.72","110.02","111.25","108.63","33.13M","-1.85%"
"2001- 09- 06","110.77","112.65","113.30","110.77","21.66M","-2.58%"
"2001- 09- 05","113.70","113.70","114.19","111.95","21.48M","0.25%"
"2001- 09- 04","113.42","113.85","116.17","113.37","24.48M","-0.64%"
"2001- 08- 31","114.15","113.40","114.77","113.13","15.99M","0.73%"
"2001- 08- 30","113.32","114.85","115.74","112.04","17.69M","-1.92%"
"2001- 08- 29","115.54","117.13","117.18","115.17","16.18M","-0.89%"
"2001- 08- 28","116.58","118.28","118.49","116.58","12.05M","-1.46%"
"2001- 08- 27","118.31","118.97","119.20","118.26","7.43M","-0.60%"
"2001- 08- 24","119.02","117.21","119.13","116.74","11.69M","2.08%"
"2001- 08- 23","116.60","116.96","117.52","116.49","8.75M","-0.36%"
"2001- 08- 22","117.02","116.75","117.43","115.78","11.75M","1.04%"
"2001- 08- 21","115.82","117.80","118.54","115.80","14.48M","-1.71%"
"2001- 08- 20","117.83","116.80","117.90","116.55","10.42M","0.93%"
"2001- 08- 17","116.75","117.65","117.87","116.01","11.60M","-1.60%"
"2001- 08- 16","118.65","117.80","118.75","117.00","10.74M","0.35%"
"2001- 08- 15","118.24","119.23","119.61","118.08","8.52M","-0.86%"
"2001- 08- 14","119.27","120.14","120.35","118.80","13.18M","-0.04%"
"2001- 08- 13","119.32","119.60","119.85","118.82","7.44M","0.03%"
"2001- 08- 10","119.29","118.80","119.84","117.34","11.17M","0.34%"
"2001- 08- 09","118.88","118.70","118.97","117.86","14.12M","0.30%"
"2001- 08- 08","118.53","120.12","121.16","118.43","15.18M","-1.85%"
"2001- 08- 07","120.77","120.27","121.20","119.91","8.87M","0.39%"
"2001- 08- 06","120.30","121.35","121.51","120.10","8.55M","-1.34%"
"2001- 08- 03","121.94","122.36","122.36","120.90","10.82M","-0.55%"
"2001- 08- 02","122.61","123.23","123.25","121.89","11.07M","0.41%"
"2001- 08- 01","122.11","121.97","122.70","121.55","11.94M","0.63%"
"2001- 07- 31","121.35","121.00","122.68","120.80","11.92M","0.41%"
"2001- 07- 30","120.85","121.19","121.35","120.30","8.55M","0.03%"
"2001- 07- 27","120.81","120.83","121.35","119.91","8.48M","0.38%"
"2001- 07- 26","120.35","119.06","120.85","118.56","12.93M","1.05%"
"2001- 07- 25","119.10","117.92","119.48","117.46","12.09M","1.10%"
"2001- 07- 24","117.80","119.00","119.20","116.75","12.27M","-0.97%"
"2001- 07- 23","118.95","121.80","121.88","118.95","8.07M","-1.97%"
"2001- 07- 20","121.34","121.15","121.94","120.92","6.71M","-0.60%"
"2001- 07- 19","122.07","122.18","122.98","120.76","10.08M","0.88%"
"2001- 07- 18","121.01","120.56","121.64","120.06","7.71M","-0.68%"
"2001- 07- 17","121.84","120.20","121.95","119.83","7.47M","0.94%"
"2001- 07- 16","120.71","121.77","122.28","120.29","6.92M","-1.25%"
"2001- 07- 13","122.24","120.84","122.32","120.62","10.43M","0.87%"
"2001- 07- 12","121.19","119.50","121.47","119.31","12.00M","2.37%"
"2001- 07- 11","118.38","118.10","118.89","117.09","15.37M","0.10%"
"2001- 07- 10","118.26","120.29","120.64","118.21","8.63M","-1.20%"
"2001- 07- 09","119.70","119.49","120.54","119.20","8.34M","0.55%"
"2001- 07- 06","119.05","121.31","121.49","119.05","11.67M","-2.16%"
"2001- 07- 05","121.68","123.07","123.65","121.66","5.52M","-1.95%"
"2001- 07- 03","124.10","123.98","124.10","123.05","3.30M","-0.02%"
"2001- 07- 02","124.13","122.80","124.32","122.62","8.52M","1.25%"
"2001- 06- 29","122.60","122.80","124.01","122.26","9.82M","0.37%"
"2001- 06- 28","122.15","122.00","123.94","121.93","10.27M","0.55%"
"2001- 06- 27","121.48","121.60","122.24","120.91","10.11M","-0.06%"
"2001- 06- 26","121.55","120.90","122.39","120.57","8.01M","-0.14%"
"2001- 06- 25","121.72","123.28","123.44","121.50","8.41M","-0.92%"
"2001- 06- 22","122.85","123.49","123.60","122.16","12.21M","-0.78%"
"2001- 06- 21","123.82","122.22","124.31","122.15","12.26M","1.14%"
"2001- 06- 20","122.43","121.19","122.86","121.10","8.79M","0.53%"
"2001- 06- 19","121.79","122.38","122.89","120.89","7.73M","0.44%"
"2001- 06- 18","121.26","121.65","122.44","120.91","11.38M","-0.48%"
"2001- 06- 15","121.85","120.91","122.40","120.40","16.82M","-0.12%"
"2001- 06- 14","122.00","124.18","124.30","121.75","12.60M","-2.24%"
"2001- 06- 13","124.80","126.17","126.58","124.65","7.63M","-0.86%"
"2001- 06- 12","125.88","124.86","126.74","124.04","9.37M","-0.17%"
"2001- 06- 11","126.10","126.71","126.99","125.41","7.01M","-0.71%"
"2001- 06- 08","127.00","127.70","127.87","126.14","8.17M","-0.93%"
"2001- 06- 07","128.19","127.05","128.35","127.00","7.36M","0.36%"
"2001- 06- 06","127.73","128.83","128.83","127.36","12.07M","-0.83%"
"2001- 06- 05","128.80","127.49","129.23","127.27","9.12M","1.15%"
"2001- 06- 04","127.34","126.80","127.43","126.08","5.63M","0.48%"
"2001- 06- 01","126.73","126.20","127.10","125.12","8.85M","0.62%"
"2001- 05- 31","125.95","125.43","126.76","125.26","9.88M","0.52%"
"2001- 05- 30","125.30","126.59","127.09","125.00","10.04M","-1.40%"
"2001- 05- 29","127.08","128.23","128.35","126.90","9.01M","-0.80%"
"2001- 05- 25","128.10","129.65","129.70","127.90","7.43M","-1.18%"
"2001- 05- 24","129.63","129.47","130.00","128.55","7.91M","0.29%"
"2001- 05- 23","129.25","131.05","131.05","129.25","12.33M","-1.70%"
"2001- 05- 22","131.48","131.83","132.09","131.07","8.34M","-0.13%"
"2001- 05- 21","131.65","129.84","131.84","129.15","11.53M","1.47%"
"2001- 05- 18","129.74","129.09","129.74","128.10","6.68M","0.46%"
"2001- 05- 17","129.15","129.00","130.08","128.56","11.83M","0.16%"
"2001- 05- 16","128.95","124.84","129.20","124.62","14.92M","2.36%"
"2001- 05- 15","125.98","125.55","126.50","124.85","9.78M","0.46%"
"2001- 05- 14","125.40","124.90","125.44","124.46","7.91M","0.20%"
"2001- 05- 11","125.15","126.00","126.49","124.40","7.74M","-0.69%"
"2001- 05- 10","126.02","127.26","127.50","125.77","6.87M","0.29%"
"2001- 05- 09","125.65","125.25","126.55","125.06","9.51M","-0.42%"
"2001- 05- 08","126.18","126.86","127.10","125.56","6.95M","-0.05%"
"2001- 05- 07","126.24","126.86","127.38","126.23","7.19M","-0.86%"
"2001- 05- 04","127.34","123.65","127.35","123.44","12.15M","1.70%"
"2001- 05- 03","125.21","126.13","126.15","124.22","9.93M","-1.27%"
"2001- 05- 02","126.82","127.41","127.69","126.00","9.57M","-0.18%"
"2001- 05- 01","127.05","125.07","127.15","124.60","10.58M","1.71%"
"2001- 04- 30","124.91","126.45","127.27","124.67","10.77M","-0.69%"
"2001- 04- 27","125.78","124.92","125.84","124.20","8.05M","1.67%"
"2001- 04- 26","123.72","123.73","125.22","123.50","10.59M","0.45%"
"2001- 04- 25","123.17","121.42","123.67","120.95","8.25M","1.31%"
"2001- 04- 24","121.58","122.52","123.65","121.10","10.05M","-0.54%"
"2001- 04- 23","122.24","123.65","123.89","121.91","8.45M","-1.82%"
"2001- 04- 20","124.50","124.90","125.40","123.66","7.63M","-0.92%"
"2001- 04- 19","125.65","124.25","125.84","123.58","13.81M","1.33%"
"2001- 04- 18","124.00","121.06","126.00","120.69","32.50M","3.97%"
"2001- 04- 17","119.26","117.31","119.66","117.02","10.93M","1.41%"
"2001- 04- 16","117.60","118.29","118.89","116.91","7.35M","-1.05%"
"2001- 04- 12","118.85","116.30","118.94","115.96","9.23M","1.82%"
"2001- 04- 11","116.73","118.78","118.99","116.14","12.74M","0.07%"
"2001- 04- 10","116.65","115.45","117.75","115.17","17.88M","1.82%"
"2001- 04- 09","114.56","114.00","114.99","112.78","9.04M","1.11%"
"2001- 04- 06","113.30","113.99","114.40","112.06","14.94M","-1.52%"
"2001- 04- 05","115.05","113.30","115.49","112.50","21.53M","3.79%"
"2001- 04- 04","110.85","110.58","112.10","109.30","14.89M","0.42%"
"2001- 04- 03","110.39","113.98","114.15","110.06","12.84M","-3.34%"
"2001- 04- 02","114.20","116.30","117.38","113.80","10.56M","-2.13%"
"2001- 03- 30","116.69","115.55","116.69","114.50","9.18M","1.05%"
"2001- 03- 29","115.48","114.70","116.50","112.14","12.06M","0.38%"
"2001- 03- 28","115.04","116.90","116.95","114.90","10.95M","-2.76%"
"2001- 03- 27","118.31","115.62","118.65","115.28","12.88M","2.04%"
"2001- 03- 26","115.94","115.70","116.27","114.77","9.94M","1.28%"
"2001- 03- 23","114.48","113.25","114.66","111.50","12.86M","3.02%"
"2001- 03- 22","111.12","112.02","112.60","108.04","28.63M","-1.02%"
"2001- 03- 21","112.26","114.18","115.26","111.90","19.00M","-1.70%"
"2001- 03- 20","114.20","117.90","118.46","114.11","15.09M","-2.68%"
"2001- 03- 19","117.35","115.76","117.69","114.82","10.07M","2.03%"
"2001- 03- 16","115.01","117.13","117.40","114.81","58.52M","-2.27%"
"2001- 03- 15","117.68","118.45","118.86","117.36","10.37M","0.03%"
"2001- 03- 14","117.65","117.05","119.29","115.75","19.88M","-1.97%"
